local_id country firstorsec_day cnt_age_mean cnt_age_l cnt_age_r cnt_sex cnt_home cnt_work cnt_school cnt_transport cnt_leisure cnt_otherplace cnt_frequency cnt_touch cnt_duration
263 BE 1 30 30 NA M 0 1 0 0 0 0 1 2 1
263 BE 1 50 50 NA M 0 1 0 0 0 0 1 2 1
263 BE 1 40 40 NA M 0 1 0 0 0 0 1 2 1
263 BE 1 30 30 NA F 0 1 0 0 0 0 2 2 1
263 BE 1 30 30 NA M 0 1 0 0 0 0 1 2 1
263 BE 1 30 30 NA M 0 1 0 0 0 0 1 2 1
263 BE 1 40 40 NA M 0 1 0 0 0 0 1 2 1
263 BE 1 55 55 NA M 1 0 0 0 0 0 1 2 4
263 BE 1 53 53 NA F 1 0 0 0 0 0 1 2 4
263 BE 1 30 30 NA M 1 0 0 0 0 0 3 2 1
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 4
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 4
263 BE 2 50 50 NA F 1 0 0 0 0 0 1 2 5
263 BE 2 50 50 NA M 1 0 0 0 0 0 1 2 5
263 BE 2 40 40 NA M 0 0 0 1 0 0 2 2 1
263 BE 2 30 30 NA F 0 0 0 1 0 0 2 2 1
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 4
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA F 0 0 0 0 1 0 2 1 4
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 4
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 1
263 BE 2 20 20 NA M 0 0 0 0 1 0 1 2 2
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 1
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 1
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 1
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 1
263 BE 2 30 30 NA M 0 0 0 0 1 0 3 2 1
263 BE 2 40 40 NA M 0 0 0 0 1 0 4 2 1
263 BE 2 40 40 NA F 0 0 0 0 1 0 4 2 1
263 BE 2 40 40 NA F 0 0 0 0 1 0 4 2 1
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 1 2
263 BE 2 40 40 NA F 0 0 0 0 1 0 4 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 4 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 40 40 NA M 0 0 0 0 1 0 3 2 3
263 BE 2 20 20 NA F 0 0 0 0 1 0 3 2 2
263 BE 2 20 20 NA M 0 0 0 0 1 0 3 2 2
265 BE 1 74 74 NA M 1 0 0 0 0 0 1 2 5
265 BE 1 81 81 NA F 1 0 0 0 0 0 2 2 3
265 BE 1 25 25 NA M 0 0 0 0 0 1 4 2 2
265 BE 1 44 44 NA F 1 0 0 0 0 0 3 2 4
265 BE 1 81 80 82 M 1 0 0 0 0 0 3 2 3
265 BE 2 61 61 NA M 0 0 1 0 0 0 3 2 4
265 BE 2 77 75 80 M 0 0 1 0 0 0 3 1 4
265 BE 2 85 80 90 M 0 0 1 0 0 0 3 1 4
265 BE 2 77 75 80 M 0 0 1 0 0 0 3 1 4
265 BE 2 67 65 70 M 0 0 1 0 0 0 3 1 4
265 BE 2 47 45 50 M 0 0 1 0 0 0 3 1 4
265 BE 2 40 40 NA F 0 0 1 0 0 0 3 1 2
265 BE 2 72 70 75 F 0 0 1 0 0 0 3 1 2
265 BE 2 8 8 NA M 0 0 0 0 0 1 5 2 2
265 BE 2 62 60 65 M 0 0 0 0 0 1 1 2 1
266 BE 1 60 60 NA M 1 0 0 0 0 0 3 1 4
266 BE 1 75 70 80 F 0 1 0 0 0 0 4 1 3
266 BE 1 64 64 NA M 0 1 0 0 0 0 4 1 3
266 BE 1 45 40 50 F 0 1 0 0 0 0 4 1 3
266 BE 1 55 50 60 F 0 0 0 0 0 1 3 1 4
266 BE 2 45 40 50 M 1 0 0 0 0 0 3 1 3
266 BE 2 38 38 NA M 0 0 0 0 1 0 3 1 4
266 BE 2 37 37 NA F 0 0 0 0 1 0 3 1 4
266 BE 2 12 12 NA M 0 0 0 0 1 0 3 1 4
266 BE 2 13 13 NA M 0 0 0 0 1 0 3 1 4
266 BE 2 75 70 80 F 0 1 0 0 0 0 4 1 3
268 BE 1 45 45 NA F 1 0 0 0 0 0 1 1 5
268 BE 1 15 15 NA F 1 0 0 0 0 0 1 1 5
268 BE 1 18 18 NA M 1 0 0 0 0 0 1 1 5
268 BE 1 26 26 NA M 1 0 0 0 0 0 2 2 3
268 BE 1 27 25 30 F 0 0 0 0 1 0 3 2 2
268 BE 1 32 30 35 F 0 0 0 0 0 1 2 1 3
268 BE 1 44 44 NA F 0 0 0 0 1 0 3 2 3
268 BE 1 20 20 NA F 0 0 0 0 0 1 3 2 1
268 BE 1 27 25 30 F 0 0 0 0 0 1 2 1 3
268 BE 1 32 30 35 M 0 0 0 0 0 1 2 1 3
268 BE 1 25 25 NA F 0 0 0 0 0 1 2 1 3
268 BE 1 82 82 NA F 0 0 0 0 1 0 2 1 2
268 BE 1 83 83 NA M 0 0 0 0 1 0 2 1 2
268 BE 2 45 45 NA F 1 0 0 0 0 0 1 1 5
268 BE 2 15 15 NA F 1 0 0 0 0 0 1 1 5
268 BE 2 18 18 NA M 1 0 0 0 0 0 1 1 4
268 BE 2 52 52 NA F 1 0 0 0 0 0 3 1 4
268 BE 2 52 52 NA M 1 0 0 0 0 1 3 1 4
268 BE 2 22 20 25 F 0 0 0 0 0 1 5 2 2
268 BE 2 22 20 25 M 0 0 0 0 0 1 5 2 2
268 BE 2 18 18 NA M 0 0 0 0 0 1 4 1 1
268 BE 2 19 18 20 F 0 0 0 0 1 0 5 2 1
268 BE 2 19 18 20 F 0 0 0 0 1 0 5 2 1
268 BE 2 7 7 NA F 0 0 0 0 0 1 2 2 1
268 BE 2 9 9 NA M 0 0 0 0 0 1 2 2 1
268 BE 2 82 82 NA F 0 0 0 0 1 0 2 1 4
268 BE 2 83 83 NA M 0 0 0 0 1 0 2 1 4
268 BE 2 42 40 45 F 0 0 0 0 0 1 4 2 1
268 BE 2 19 19 NA M 0 0 0 0 1 0 4 2 3
268 BE 2 37 35 40 F 0 0 0 0 0 1 3 2 2
269 BE 1 65 60 70 M 1 0 0 0 0 0 2 1 3
269 BE 1 55 50 60 M 1 0 0 0 0 0 3 1 2
269 BE 1 70 70 NA F 0 0 0 0 1 0 3 1 4
269 BE 1 70 70 NA F 0 0 0 0 1 0 3 1 4
269 BE 1 70 70 NA F 0 0 0 0 1 0 3 1 4
269 BE 1 40 40 NA F 0 0 0 0 1 0 3 1 4
269 BE 1 70 70 NA M 0 0 0 0 1 0 3 1 4
269 BE 1 80 80 NA F 0 0 0 0 0 1 2 1 3
269 BE 2 45 40 50 F 1 0 0 0 0 0 4 1 5
269 BE 2 55 50 60 M 1 0 0 0 0 0 3 2 1
269 BE 2 30 30 NA M 0 0 0 0 0 1 4 1 3
269 BE 2 30 30 NA F 0 0 0 0 0 1 4 1 3
269 BE 2 30 30 NA F 0 0 0 0 0 1 4 1 2
269 BE 2 60 60 NA F 0 0 0 0 0 1 4 1 2
270 BE 1 57 55 60 F 1 0 0 0 0 0 3 2 2
270 BE 1 20 20 NA M 1 0 0 0 0 0 1 1 3
270 BE 1 25 20 30 F 0 0 0 0 0 1 4 2 2
270 BE 1 25 20 30 M 0 0 0 0 0 1 4 2 2
270 BE 1 53 53 NA F 1 0 0 0 0 0 1 1 4
270 BE 2 20 20 NA M 1 0 0 0 0 0 1 1 4
270 BE 2 53 53 NA F 1 0 0 0 0 0 1 1 5
271 BE 1 30 30 NA F 1 0 0 0 0 0 1 1 3
271 BE 1 25 25 NA F 0 1 0 0 0 0 1 1 5
271 BE 1 58 58 NA F 0 1 0 0 0 0 1 1 5
271 BE 1 33 33 NA F 0 1 0 0 0 0 1 1 5
271 BE 1 39 39 NA F 0 1 0 0 0 0 1 1 5
271 BE 1 40 40 NA F 0 1 0 0 0 0 1 1 5
271 BE 1 26 26 NA M 0 1 0 0 0 0 1 1 5
271 BE 1 30 30 NA M 0 1 0 0 0 0 1 1 5
271 BE 1 40 40 NA M 0 1 0 0 0 0 1 1 5
271 BE 1 43 43 NA M 0 1 0 0 0 0 4 1 5
271 BE 1 24 24 NA F 0 1 0 0 0 0 4 1 3
271 BE 1 57 57 NA M 0 1 0 0 0 0 4 1 4
271 BE 1 55 50 60 M 0 1 0 0 0 0 1 1 5
271 BE 1 30 30 NA F 1 0 0 0 0 0 1 1 5
271 BE 2 30 30 NA F 1 0 0 0 0 0 1 1 3
271 BE 2 25 25 NA F 0 1 0 0 0 0 1 1 5
271 BE 2 40 40 NA F 0 1 0 0 0 0 1 1 5
271 BE 2 39 39 NA F 0 1 0 0 0 0 2 1 5
271 BE 2 30 30 NA M 0 1 0 0 0 0 1 1 5
271 BE 2 53 53 NA F 0 1 0 0 0 0 4 1 3
271 BE 2 26 26 NA F 0 1 0 0 0 0 4 1 3
271 BE 2 28 28 NA M 0 1 0 0 0 0 4 1 3
271 BE 2 50 50 NA F 0 1 0 0 0 0 4 1 3
271 BE 2 30 30 NA F 1 0 0 0 0 0 1 1 3
271 BE 2 55 50 60 F 0 0 0 0 1 0 2 2 3
271 BE 2 55 50 60 M 0 0 0 0 1 0 2 2 3
271 BE 2 55 50 60 F 0 0 0 0 1 0 4 2 3
271 BE 2 55 50 60 M 0 0 0 0 1 0 4 2 3
271 BE 2 31 31 NA F 1 0 0 0 0 0 1 1 5
272 BE 1 50 50 NA M 1 0 0 0 0 0 1 2 3
272 BE 1 48 48 NA F 0 0 0 0 0 1 2 2 2
272 BE 1 40 40 NA F 1 0 0 0 0 0 2 2 3
272 BE 1 23 23 NA M 1 0 0 0 0 0 1 2 5
272 BE 1 18 18 NA F 1 0 0 0 0 0 1 1 4
272 BE 1 18 18 NA F 1 0 0 0 0 0 1 1 4
272 BE 1 21 21 NA M 1 0 0 0 0 0 3 2 1
272 BE 1 16 16 NA M 1 0 0 0 0 0 2 2 3
272 BE 1 27 25 30 M 0 0 0 0 0 1 5 2 2
272 BE 1 37 35 40 M 0 1 0 0 0 0 3 2 2
272 BE 1 46 46 NA F 0 1 0 0 0 0 3 2 2
272 BE 1 50 50 NA F 0 1 0 0 0 0 3 2 2
272 BE 1 48 48 NA F 0 0 0 1 0 0 3 2 3
272 BE 2 50 50 NA M 1 0 0 0 0 0 1 1 5
272 BE 2 22 22 NA M 1 0 0 0 0 0 1 2 3
272 BE 2 20 20 NA M 1 0 0 0 0 0 1 1 4
272 BE 2 62 60 65 F 0 0 0 0 0 1 3 2 2
272 BE 2 42 42 NA F 0 0 0 0 0 1 2 2 3
272 BE 2 40 40 NA F 0 0 0 0 0 1 1 2 3
272 BE 2 16 16 NA M 0 0 0 0 0 1 2 2 3
272 BE 2 50 50 NA F 0 0 0 0 0 1 2 2 4
272 BE 2 22 20 25 F 0 0 0 0 0 1 3 2 2
272 BE 2 86 86 NA F 0 0 0 0 0 1 1 1 4
272 BE 2 45 45 NA F 0 0 0 0 1 0 2 1 4
272 BE 2 60 60 NA M 0 0 0 0 1 0 2 1 4
272 BE 2 48 48 NA M 0 0 0 1 0 0 3 2 2
273 BE 1 16 16 NA F 1 0 0 0 0 0 1 1 5
273 BE 1 41 41 NA M 1 0 0 0 0 0 1 1 5
273 BE 1 41 41 NA F 1 0 0 0 0 0 1 1 5
273 BE 1 71 71 NA M 1 0 0 0 0 0 2 1 3
273 BE 1 13 13 NA F 0 0 0 0 1 0 3 1 4
273 BE 1 12 12 NA F 0 0 0 0 1 0 3 1 4
273 BE 1 12 12 NA F 0 0 0 0 1 0 3 1 4
273 BE 1 14 14 NA F 0 0 0 0 1 0 3 1 4
273 BE 1 14 14 NA F 0 0 0 0 1 0 4 1 5
273 BE 1 12 12 NA F 0 0 0 1 1 0 2 1 5
273 BE 1 10 10 NA F 0 0 0 0 1 0 4 1 5
273 BE 1 10 10 NA M 0 0 0 1 1 0 2 1 2
273 BE 1 14 14 NA F 0 0 0 0 1 0 2 1 2
273 BE 1 13 13 NA F 0 0 0 0 1 0 2 2 1
273 BE 1 39 39 NA F 0 0 0 1 1 0 2 2 2
273 BE 1 42 42 NA M 0 0 0 1 1 0 2 2 2
273 BE 1 13 13 NA F 0 0 0 0 0 1 2 1 1
273 BE 2 41 41 NA F 1 0 0 0 0 0 1 1 5
273 BE 2 41 41 NA M 1 0 0 0 0 0 1 1 5
273 BE 2 16 16 NA F 1 0 0 0 0 0 1 1 5
273 BE 2 14 14 NA F 0 0 1 0 0 0 2 1 5
273 BE 2 13 13 NA F 0 0 1 0 0 0 2 1 5
273 BE 2 13 13 NA F 0 0 1 1 0 0 2 1 4
273 BE 2 13 13 NA F 0 0 1 1 0 0 2 1 4
273 BE 2 13 13 NA F 0 0 1 0 0 0 2 1 4
273 BE 2 13 13 NA M 0 0 1 0 0 0 2 1 5
273 BE 2 14 14 NA F 0 0 1 0 0 0 2 2 5
273 BE 2 12 12 NA F 0 0 1 0 0 0 2 2 1
273 BE 2 13 13 NA F 0 0 1 0 0 0 2 1 5
273 BE 2 13 13 NA M 0 0 1 0 0 0 2 2 5
273 BE 2 37 35 40 F 0 0 1 0 0 0 2 2 3
273 BE 2 42 40 45 M 0 0 1 0 0 0 2 2 3
273 BE 2 13 13 NA M 0 0 1 0 0 0 2 2 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 41 41 NA F 1 0 0 0 0 0 1 1 5
274 BE 1 42 42 NA M 1 0 0 0 0 0 1 1 5
274 BE 1 10 10 NA M 1 0 0 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 15 15 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 15 15 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 48 48 NA M 0 0 1 0 0 0 1 2 4
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 2 5
274 BE 1 12 12 NA M 0 0 1 0 0 0 2 2 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 4 2 5
274 BE 1 12 12 NA F 0 0 1 0 0 0 2 2 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 1 13 13 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA M 0 0 1 0 0 0 1 2 5
274 BE 1 13 13 NA F 0 0 1 0 0 0 1 1 5
274 BE 2 55 55 NA F 1 0 0 0 0 0 2 2 5
274 BE 2 41 41 NA F 1 0 0 0 0 0 1 1 5
274 BE 2 42 42 NA M 1 0 0 0 0 0 1 1 5
274 BE 2 10 10 NA M 1 0 0 0 0 0 1 1 5
274 BE 2 10 10 NA M 1 0 0 0 0 0 3 2 5
275 BE 1 42 42 NA F 1 0 0 1 0 0 1 1 5
275 BE 1 13 13 NA F 1 0 0 0 0 0 1 1 5
275 BE 1 17 17 NA M 0 0 0 1 1 0 1 1 5
275 BE 1 46 46 NA M 1 0 0 1 0 0 1 2 2
275 BE 1 18 18 NA M 0 0 0 1 1 0 3 2 4
275 BE 1 18 18 NA F 0 0 0 0 1 0 3 2 4
275 BE 1 14 14 NA F 0 0 0 1 1 0 2 2 4
275 BE 1 13 13 14 M 0 0 0 1 1 0 3 2 4
275 BE 1 67 67 NA F 0 0 0 0 1 0 3 1 3
275 BE 1 69 69 NA M 0 0 0 0 1 0 3 1 3
275 BE 1 71 71 NA F 0 0 0 0 1 0 4 2 3
275 BE 1 45 45 NA M 0 0 0 0 1 0 5 2 3
275 BE 1 42 40 45 F 0 0 0 0 1 0 3 2 3
275 BE 1 42 40 45 M 0 0 0 0 1 0 3 2 2
275 BE 1 72 70 75 F 0 0 0 0 1 0 4 1 2
275 BE 1 72 70 75 F 0 0 0 0 1 0 4 1 2
275 BE 1 42 40 45 F 0 0 0 0 1 0 4 1 2
275 BE 1 45 40 50 M 0 0 0 0 1 0 4 1 2
275 BE 1 37 35 40 F 0 0 0 0 1 0 5 2 1
275 BE 1 27 25 30 M 0 0 0 0 1 0 4 2 1
275 BE 1 35 30 40 M 0 0 0 0 1 0 4 2 1
275 BE 2 42 42 NA F 1 0 0 0 0 0 1 1 5
275 BE 2 46 46 NA M 1 0 0 1 0 0 1 1 5
275 BE 2 13 13 NA F 1 0 0 1 0 0 1 1 5
275 BE 2 17 17 NA M 0 0 1 1 1 0 1 1 5
275 BE 2 16 16 NA F 0 0 1 0 0 0 2 2 4
275 BE 2 16 16 NA F 0 0 1 0 0 0 2 2 4
275 BE 2 16 16 NA F 0 0 1 0 0 0 2 2 4
275 BE 2 16 16 NA M 0 0 1 0 0 0 2 2 2
275 BE 2 16 16 NA M 0 0 1 0 0 0 2 2 3
275 BE 2 17 17 NA F 0 0 1 0 0 0 2 2 2
275 BE 2 27 25 30 M 0 0 1 0 0 0 3 2 2
275 BE 2 16 16 NA M 0 0 1 0 0 0 2 2 2
275 BE 2 16 16 NA M 0 0 1 0 0 0 2 2 2
275 BE 2 16 16 NA M 0 0 1 0 0 0 2 2 2
275 BE 2 16 16 NA F 0 0 1 0 0 0 2 2 2
275 BE 2 16 16 NA F 0 0 1 0 0 0 2 2 2
275 BE 2 16 16 NA F 0 0 1 0 0 0 2 2 2
275 BE 2 30 25 35 M 0 0 0 0 1 0 5 2 1
275 BE 2 16 16 NA M 0 0 1 0 0 0 2 2 1
275 BE 2 16 16 NA F 0 0 1 0 0 0 3 2 1
275 BE 2 16 16 NA M 0 0 1 0 0 0 4 2 1
275 BE 2 16 16 NA F 0 0 1 0 0 0 3 2 1
275 BE 2 17 17 NA M 0 0 1 0 0 0 4 2 1
275 BE 2 16 16 NA M 0 0 1 0 0 0 2 2 3
275 BE 2 16 16 NA M 0 0 1 0 0 0 2 2 2
275 BE 2 16 16 NA F 0 0 1 0 0 0 3 2 1
276 BE 1 13 13 NA F 1 0 0 0 0 0 1 2 4
276 BE 1 38 38 NA F 1 0 0 0 0 0 1 2 4
276 BE 1 41 41 NA M 1 0 0 0 0 0 1 2 4
276 BE 1 64 64 NA F 1 0 0 0 0 0 3 2 4
276 BE 1 40 35 45 M 1 0 0 0 0 0 5 2 1
276 BE 2 13 13 NA F 1 0 0 0 0 0 1 2 4
276 BE 2 38 38 NA F 1 0 0 0 0 0 1 2 4
276 BE 2 13 13 NA F 0 0 0 0 0 1 1 2 5
276 BE 2 14 14 NA M 0 0 0 0 0 1 1 2 4
276 BE 2 13 13 NA F 0 0 0 0 0 1 1 2 4
276 BE 2 14 14 NA M 0 0 0 0 0 1 1 2 4
276 BE 2 14 14 NA M 0 0 0 0 0 1 1 2 2
276 BE 2 41 41 NA M 1 0 0 0 0 0 1 2 3
276 BE 2 14 14 NA M 0 0 0 0 0 1 2 2 1
277 BE 1 47 47 NA F 1 0 0 0 0 0 1 1 5
277 BE 1 47 47 NA M 1 0 0 0 0 0 1 1 5
277 BE 1 19 19 NA F 0 0 0 0 1 0 2 1 4
277 BE 1 42 40 45 M 0 0 1 0 0 0 5 2 1
277 BE 1 32 30 35 F 0 0 1 0 0 0 5 1 2
277 BE 1 74 74 NA F 0 0 0 0 1 0 3 1 4
277 BE 1 74 74 NA M 0 0 0 0 1 0 3 1 4
277 BE 1 18 18 NA M 1 0 0 0 0 0 1 1 4
277 BE 1 17 17 NA F 0 0 0 0 1 0 1 1 3
277 BE 1 73 73 NA F 1 0 0 0 0 0 3 1 3
277 BE 1 19 19 NA M 1 0 0 0 0 0 2 2 3
277 BE 1 40 40 NA F 0 0 0 0 1 0 2 2 2
277 BE 1 18 18 NA F 0 0 0 0 1 0 2 2 2
277 BE 1 57 55 60 M 0 0 0 0 0 1 4 2 1
277 BE 1 67 67 NA M 0 0 0 0 1 0 2 1 2
277 BE 2 47 47 NA F 1 0 0 0 0 0 1 1 5
277 BE 2 47 47 NA M 1 0 0 0 0 0 1 1 4
277 BE 2 17 17 NA F 0 0 1 0 0 0 1 1 4
277 BE 2 17 17 NA M 0 0 1 0 0 0 1 1 4
277 BE 2 17 17 NA M 0 0 1 0 0 0 1 1 3
277 BE 2 17 17 NA F 0 0 1 0 0 0 1 1 3
277 BE 2 49 49 NA M 0 0 1 0 0 0 2 2 2
277 BE 2 67 67 NA M 0 0 0 0 1 0 2 1 2
278 BE 1 11 11 NA M 0 0 1 0 0 0 1 1 5
278 BE 1 47 47 NA F 1 0 0 0 0 0 2 2 3
278 BE 1 19 19 NA M 1 0 0 0 0 0 2 1 3
278 BE 1 15 15 NA M 1 0 0 0 0 0 3 2 2
278 BE 1 35 30 40 M 0 0 1 0 0 0 1 2 5
278 BE 1 16 16 NA M 1 0 0 0 0 0 1 1 5
278 BE 1 47 47 NA F 1 0 0 0 0 0 1 1 5
278 BE 1 55 50 60 M 0 0 0 0 0 1 3 1 2
278 BE 1 35 35 NA F 0 0 0 0 0 1 3 1 2
278 BE 1 46 46 NA M 1 0 0 0 0 0 1 1 4
278 BE 1 50 50 NA M 1 0 0 0 0 0 2 1 2
278 BE 1 11 11 NA M 1 0 0 0 0 0 1 1 3
278 BE 1 13 13 NA F 0 0 0 0 1 0 2 1 3
278 BE 1 12 12 NA F 0 0 0 0 1 0 2 1 3
278 BE 1 70 70 NA M 1 0 0 0 0 0 3 1 1
278 BE 2 11 11 NA M 1 0 0 0 0 0 1 1 4
278 BE 2 11 11 NA M 1 0 0 0 0 0 1 1 4
278 BE 2 11 11 NA M 1 0 0 0 0 0 1 1 4
278 BE 2 11 11 NA M 1 0 0 0 0 0 1 2 1
278 BE 2 12 12 NA M 1 0 0 0 0 0 1 2 1
278 BE 2 33 32 35 M 1 0 0 0 0 0 2 2 4
278 BE 2 47 47 NA F 1 0 0 0 0 0 1 1 5
278 BE 2 45 45 NA M 1 0 0 0 0 0 1 1 5
278 BE 2 15 15 NA M 1 0 0 0 0 0 1 1 5
278 BE 2 19 19 NA M 1 0 0 0 0 0 2 1 5
278 BE 2 11 11 NA M 0 0 0 0 1 0 1 1 4
278 BE 2 12 12 NA M 0 0 0 0 1 0 1 1 4
278 BE 2 16 16 NA M 0 0 0 0 0 1 2 1 3
278 BE 2 45 40 50 F 1 0 0 0 0 0 3 1 2
279 BE 1 40 40 NA F 1 0 0 0 0 0 1 1 5
279 BE 1 7 7 NA F 1 0 1 0 0 0 1 1 5
279 BE 1 2 2 NA M 1 0 0 0 0 0 1 1 5
279 BE 1 11 11 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 1 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 11 11 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 11 11 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 11 11 NA M 0 0 1 0 0 0 1 1 5
279 BE 1 39 39 NA M 1 0 0 0 0 0 1 1 5
279 BE 1 11 11 12 M 0 0 1 0 0 0 1 1 5
279 BE 1 11 11 12 M 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 1 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 11 11 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 11 11 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 11 11 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 11 11 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 11 11 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 10 10 NA F 0 0 1 0 0 0 1 2 5
279 BE 1 11 11 NA F 0 0 1 0 0 0 1 2 5
279 BE 2 40 40 NA F 1 0 0 0 0 0 1 1 5
279 BE 2 39 39 NA M 1 0 0 0 0 0 1 1 5
279 BE 2 7 7 NA F 1 0 0 0 0 0 1 1 5
279 BE 2 9 7 12 F 0 0 0 0 0 1 2 2 3
279 BE 2 8 7 10 F 0 0 0 0 0 1 2 2 3
